SU_ID,CERAMICS_CLASS,CERAMICS_DETAILS,VESSELS,RIMS,HANDLES,BASES,WALLS,TOTAL,WEIGHT,SIZE_MIN,SIZE_MAX,SD_START,SD_END
2333,Black Gloss,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,NULL,-400,-50
2335,Black Gloss,NULL,NULL,2,NULL,2,8,12,NULL,NULL,NULL,-400,-50
2337,Black Gloss,NULL,NULL,1,NULL,NULL,2,3,0.01,2,3,-400,-50
2338,Black Gloss,NULL,NULL,NULL,1,NULL,2,3,NULL,NULL,NULL,-400,-50
2340,Black Gloss,NULL,NULL,NULL,NULL,NULL,1,1,0.001,NULL,2,-400,-50
2356,Black Gloss,NULL,NULL,1,NULL,1,1,3,0.022,2,5,-400,-50
2358,Black Gloss,NULL,NULL,2,NULL,NULL,1,3,0.012,3,4,-400,-50
2368,Black Gloss,NULL,NULL,4,NULL,2,8,14,NULL,NULL,NULL,-400,-50
2368,Black Gloss,NULL,NULL,4,NULL,2,8,14,NULL,NULL,NULL,-400,-50
2374,Black Gloss,NULL,NULL,1,NULL,NULL,1,2,0.006,3,4,-400,-50
2376,Black Gloss,NULL,NULL,NULL,NULL,2,4,6,NULL,NULL,NULL,-400,-50
2389,Black Gloss,NULL,NULL,1,NULL,1,6,8,0.026,2,4,-400,-50
2418,Black Gloss,NULL,NULL,NULL,NULL,NULL,4,4,0.022,2,6,-400,-50
3003,Black Gloss,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-400,-50
3021,Black Gloss,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-400,-50
3028,Black Gloss,NULL,NULL,3,NULL,NULL,1,4,NULL,NULL,NULL,-400,-50
3042,Black Gloss,NULL,NULL,3,1,1,13,18,0.076,1,4,-400,-50
3101,Black Gloss,NULL,NULL,NULL,NULL,NULL,1,1,0.001,NULL,3,-400,-50
3102,Black Gloss,NULL,NULL,2,NULL,2,4,8,0.076,2,6,-400,-50
3105,Black Gloss,NULL,NULL,3,NULL,NULL,3,6,0.014,2,3,-400,-50
3105,Impasto Chiaro Sabbioso,NULL,NULL,NULL,NULL,NULL,2,2,0.022,3,4,-400,-50
3106,Black Gloss,NULL,NULL,1,NULL,1,3,5,0.104,3,8,-400,-50
3109,Black Gloss,NULL,NULL,2,NULL,NULL,1,3,0.046,3,7,-400,-50
3118,Black Gloss,NULL,NULL,30,2,6,34,72,0.448,1,7,-400,-50
3134,Black Gloss,NULL,NULL,NULL,NULL,NULL,2,2,0.012,NULL,4,-400,-50
4021,Black Gloss,NULL,NULL,1,NULL,1,3,5,0.086,2,9,-400,-50
4044,Black Gloss,NULL,NULL,NULL,NULL,NULL,1,1,0.002,NULL,2,-400,-50
4045,Black Gloss,NULL,NULL,1,NULL,NULL,1,2,0.014,3,4,-400,-50
5004,Black Gloss,NULL,NULL,8,2,3,20,33,0.206,2,7,-400,-50
5012,Black Gloss,NULL,NULL,4,NULL,1,4,9,0.086,2,9,-400,-50
5016,Black Gloss,NULL,NULL,1,NULL,2,7,10,0.188,2,9,-400,-50
5019,Black Gloss,NULL,NULL,1,NULL,3,9,13,0.044,2,5,-400,-50
5025,Black Gloss,NULL,NULL,26,2,9,56,93,0.748,1,7,-400,-50
5027,Black Gloss,NULL,NULL,14,1,1,22,38,0.21,2,7,-400,-50
5048,Black Gloss,NULL,NULL,8,1,2,18,29,0.336,2,10,-400,-50
5050,Black Gloss,NULL,NULL,2,NULL,NULL,5,7,0.038,NULL,NULL,-400,-50
5052,Black Gloss,NULL,NULL,44,2,6,85,137,0.992,2,10,-400,-50
5054,Black Gloss,NULL,NULL,1,NULL,NULL,NULL,1,0.002,NULL,3,-400,-50
5056,Black Gloss,NULL,NULL,NULL,NULL,NULL,1,1,0.008,NULL,4,-400,-50
5058,Black Gloss,NULL,NULL,2,NULL,1,6,9,0.072,2,7,-400,-50
5065,Black Gloss,NULL,NULL,1,1,1,1,4,0.158,3,9,-400,-50
5066,Black Gloss,NULL,NULL,NULL,NULL,NULL,1,1,0.002,NULL,2,-400,-50
5068,Black Gloss,NULL,NULL,6,NULL,2,5,13,0.114,2,7,-400,-50
5076,Black Gloss,NULL,NULL,15,NULL,4,59,78,0.64,NULL,NULL,-400,-50
5078,Black Gloss,NULL,NULL,4,NULL,NULL,3,7,0.04,NULL,NULL,-400,-50
5081,Black Gloss,NULL,NULL,34,NULL,9,34,77,0.54,2,7,-400,-50
5082,Black Gloss,NULL,NULL,NULL,NULL,1,3,4,0.054,1,6,-400,-50
5083,Black Gloss,NULL,NULL,NULL,NULL,NULL,2,2,0.01,3,4,-400,-50
5091,Black Gloss,NULL,NULL,80,10,21,183,294,1.616,1,9,-400,-50
5091,Black Gloss,NULL,NULL,80,10,21,183,294,1.616,1,9,-400,-50
5092,Black Gloss,NULL,NULL,13,NULL,3,13,29,0.19,2,6,-400,-50
5093,Black Gloss,NULL,NULL,NULL,NULL,NULL,5,5,0.018,2,3,-400,-50
5095,Black Gloss,NULL,NULL,2,NULL,NULL,NULL,2,0.014,4,5,-400,-50
5095,Black Gloss,NULL,NULL,2,NULL,NULL,NULL,2,0.014,4,5,-400,-50
5098,Black Gloss,NULL,NULL,1,NULL,NULL,NULL,1,0.006,4,4,-400,-50
5101,Black Gloss,NULL,NULL,NULL,NULL,NULL,2,2,0.014,4,5,-400,-50
5104,Black Gloss,NULL,NULL,1,NULL,NULL,NULL,1,0.001,2,2,-400,-50
5104,Black Gloss,NULL,NULL,1,NULL,NULL,NULL,1,0.001,2,2,-400,-50
5110,Black Gloss,NULL,NULL,4,1,5,19,29,0.283,1,10,-400,-50
5124,Black Gloss,NULL,NULL,4,NULL,NULL,5,9,0.066,NULL,NULL,-400,-50
5126,Black Gloss,NULL,NULL,3,NULL,NULL,4,7,0.028,1,4,-400,-50
5126,Black Gloss,NULL,NULL,3,NULL,NULL,4,7,0.028,1,4,-400,-50
5160,Black Gloss,NULL,NULL,4,NULL,NULL,4,8,0.046,1,4,-400,-50
5312,Black Gloss,NULL,NULL,NULL,NULL,1,3,4,0.038,2,5,-400,-50
5317,Black Gloss,NULL,NULL,1,NULL,NULL,NULL,1,0.002,2,2,-400,-50
5510,Black Gloss,NULL,NULL,NULL,NULL,NULL,1,1,0.001,2,2,-400,-50
5516,Black Gloss,NULL,NULL,NULL,NULL,NULL,1,1,0.008,NULL,4,-400,-50
5538,Black Gloss,NULL,NULL,9,NULL,4,13,26,0.61,3,10,-400,-50
5552,Black Gloss,NULL,NULL,1,NULL,NULL,1,2,0.01,2,7,-400,-50
5554,Black Gloss,NULL,NULL,1,NULL,NULL,1,2,0.001,2,2,-400,-50
5558,Black Gloss,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-400,-50
5562,Black Gloss,NULL,NULL,1,NULL,NULL,2,3,0.044,4,10,-400,-50
5572,Black Gloss,NULL,NULL,10,1,3,3,17,0.198,3,11,-400,-50
5576,Black Gloss,NULL,NULL,NULL,NULL,NULL,1,1,0.012,6,6,-400,-50
5581,Black Gloss,NULL,NULL,6,1,2,10,19,0.306,3,11,-400,-50
5625,Black Gloss,NULL,NULL,NULL,1,1,2,4,0.022,2,6,-400,-50
5630,Black Gloss,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-400,-50
5637,Black Gloss,NULL,NULL,NULL,1,3,1,5,0.042,3,6,-400,-50
5638,Black Gloss,NULL,NULL,NULL,NULL,NULL,2,2,0.001,2,2,-400,-50
5639,Black Gloss,NULL,NULL,1,NULL,NULL,NULL,1,0.008,5,5,-400,-50
5656,Black Gloss,NULL,NULL,NULL,NULL,3,2,5,0.032,2,4,-400,-50
5732,Black Gloss,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-400,-50
5733,Black Gloss,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-400,-50
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-400,-50
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-400,-50
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-400,-50
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-400,-50
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-400,-50
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-400,-50
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-400,-50
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-400,-50
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-400,-50
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-400,-50
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-400,-50
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-400,-50
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-400,-50
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-400,-50
2253,Black Gloss,NULL,NULL,5,NULL,NULL,4,0,0.032,1,5,-400,-50
2383,Black Gloss,NULL,NULL,4,NULL,1,10,15,0.046,2,5,-400,-50
2388,Black Gloss,NULL,NULL,NULL,NULL,NULL,4,4,0.006,1,3,-400,-50
2390,Black Gloss,NULL,NULL,1,NULL,1,1,2,0.009,4,4,-400,-50
2398,Black Gloss,NULL,NULL,NULL,NULL,NULL,1,1,0.001,1,1,-400,-50
2403,Black Gloss,NULL,NULL,2,NULL,NULL,NULL,2,0.012,4,5,-400,-50
2421,Black Gloss,NULL,NULL,1,NULL,NULL,NULL,1,0.004,3,3,-400,-50
2422,Black Gloss,NULL,NULL,1,1,NULL,NULL,2,0.006,NULL,NULL,-400,-50
2423,Black Gloss,NULL,NULL,1,NULL,NULL,NULL,1,0.001,2,2,-400,-50
2425,Black Gloss,NULL,NULL,4,NULL,NULL,2,1,0.054,5,6,-400,-50
2430,Black Gloss,NULL,NULL,3,NULL,NULL,NULL,3,0.018,2,5,-400,-50
2431,Black Gloss,NULL,NULL,1,NULL,NULL,2,3,0.033,2,6,-400,-50
2433,Black Gloss,NULL,NULL,1,NULL,1,1,3,0.02,3,6,-400,-50
2440,Black Gloss,NULL,NULL,1,NULL,NULL,1,2,0.002,2,2,-400,-50
2442,Black Gloss,NULL,NULL,NULL,NULL,1,NULL,1,0.034,7,7,-400,-50
2446,Black Gloss,NULL,NULL,NULL,NULL,NULL,2,2,0.008,3,3,-400,-50
2448,Black Gloss,NULL,NULL,NULL,NULL,2,NULL,2,0.12,4,5,-400,-50
2461,Black Gloss,NULL,NULL,1,NULL,NULL,2,3,0.014,3,4,-400,-50
3115,Black Gloss,NULL,NULL,1,NULL,NULL,NULL,1,0.006,3,3,-400,-50
3151,Black Gloss,NULL,NULL,NULL,NULL,NULL,1,1,0.006,4,4,-400,-50
5641,Black Gloss,NULL,NULL,2,NULL,NULL,1,3,0.006,2,4,-400,-50
5735,Black Gloss,NULL,NULL,1,NULL,1,10,12,0.076,2,6,-400,-50
5851,Black Gloss,NULL,NULL,3,NULL,NULL,7,10,0.042,1,5,-400,-50
5858,Black Gloss,NULL,NULL,3,NULL,1,1,5,0.021,2,3,-400,-50
5868,Black Gloss,NULL,NULL,1,NULL,NULL,1,2,0.01,2,4,-400,-50
2465,Black Gloss,NULL,NULL,NULL,NULL,NULL,2,2,0.035,2,3,-400,-50
2470,Black Gloss,Very matte with grayish fabric. May not be black gloss.,NULL,NULL,1,NULL,NULL,1,0.004,4,4,-400,-50
2471,Black Gloss,Grayish yellow fabric with very matte black. Appears to come from same vessel but does not join to possible black gloss fragment in SU 2470.,NULL,NULL,1,NULL,NULL,1,0.01,3,3,-400,-50
2439,Black Gloss,2 rim sherds join (diameter of vessel approximately 13 cm). One base with at least four stamps of heart shaped palmettes.,NULL,3,NULL,4,6,13,0.04,1,5,-400,-50
2439,Black Gloss,2 rim sherds join (diameter of vessel approximately 13 cm). One base with at least four stamps of heart shaped palmettes.,NULL,3,NULL,4,6,13,0.04,1,5,-400,-50
2464,Black Gloss,Gloss chipping off of surface.,NULL,NULL,NULL,NULL,1,1,0.008,5,5,-400,-50
2492,Black Gloss,NULL,NULL,1,NULL,NULL,3,4,0.014,2,3,-400,-50
2485,Black Gloss,NULL,NULL,2,NULL,NULL,6,8,0.021,2,3,-400,-50
2506,Black Gloss,NULL,NULL,NULL,NULL,NULL,4,4,0.014,1,4,-400,-50
2510,Black Gloss,NULL,NULL,NULL,1,NULL,1,2,0.008,3,3,-400,-50
2538,Black Gloss,NULL,NULL,NULL,NULL,NULL,2,2,0.003,2,3,-400,-50
2650,Black Gloss,NULL,NULL,1,NULL,NULL,2,3,0.016,3,7,-400,-50
2649,Black Gloss,NULL,NULL,1,NULL,NULL,NULL,1,0.005,4,4,-400,-50
6048,Black Gloss,NULL,NULL,NULL,NULL,1,1,2,0.003,3,3,-400,-50
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-400,-50
62,Commonware,NULL,NULL,8,1,2,15,26,NULL,NULL,NULL,-300,-50
374,Amphora,NULL,NULL,3,NULL,NULL,12,15,0.734,3,10,-300,-50
2310,Impasto Chiaro Sabbioso,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,-300,-50
5605,Commonware,NULL,1,7,2,NULL,22,32,0.608,3,8,-300,-50
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-300,-50
2414,Black Gloss,NULL,NULL,2,NULL,1,2,5,0.058,2,9,-300,-50
2419,Black Gloss,NULL,NULL,NULL,NULL,NULL,1,1,0.02,4,8,-300,-50
5616,Black Gloss,NULL,NULL,NULL,NULL,NULL,1,1,0.016,6,6,-250,-50
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-250,-50
2424,Black Gloss,"One rim sherd of very find fabric with traces of thick matte black gloss or pigment on interior and exterior of sherd. One wall sherd is similar in initial appearance to black gloss, with hints of red in surface and gray fabric.",NULL,3,NULL,2,3,8,0.05,3,5,-250,-50
2486,Black Gloss,NULL,NULL,2,NULL,NULL,5,7,0.048,1,7,-250,-50
2512,Black Gloss,NULL,NULL,1,NULL,NULL,4,5,0.11,2,4,-250,-50
354,Italo Megarian,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-200,-50
395,Thin Walled,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-200,-50
2042,Commonware,NULL,NULL,5,2,1,24,32,NULL,NULL,NULL,-200,-50
2082,Commonware,NULL,NULL,48,13,43,298,413,NULL,NULL,NULL,-200,-50
5517,Amphora,NULL,NULL,NULL,NULL,1,2,3,1.015,6,11,-200,-50
2447,Black Gloss,NULL,NULL,2,1,2,5,10,0.209,3,9,-200,-50
2447,Impasto Chiaro Sabbioso,"2 rim fragments join, but 4 rims total seem to be from the same vessel. 1 handles from a water pitcher/hydria.",NULL,8,3,NULL,69,80,2.14,2,11,-200,-50
2476,Black Gloss,NULL,NULL,4,NULL,NULL,4,8,0.034,2,6,-200,-50
1385,Black Gloss,NULL,4,76,3,26,95,204,NULL,NULL,NULL,-190,-50
573,Commonware,NULL,NULL,2,NULL,1,13,16,NULL,NULL,NULL,-150,-50
1338,Commonware,NULL,NULL,17,NULL,3,107,127,5.011,1,10,-150,-50
2376,Lamp,NULL,NULL,1,1,NULL,3,5,NULL,NULL,NULL,-150,-50
2416,Commonware,NULL,NULL,2,NULL,1,9,12,0.084,2,5,-150,-50
5092,Commonware,NULL,NULL,24,4,1,52,81,1.012,1,7,-150,-50
5092,Commonware,NULL,NULL,24,4,1,52,81,1.012,1,7,-150,-50
5161,Thin Walled,NULL,NULL,5,1,2,5,13,0.194,2,10,-150,-50
5508,Black Gloss,NULL,NULL,12,1,2,16,31,0.204,1,7,-150,-50
5538,Black Gloss,NULL,NULL,9,NULL,4,13,26,0.61,3,10,-150,-50
390,Black Gloss,NULL,NULL,42,5,16,87,150,0.557,2,7,-150,-50
2415,Commonware,NULL,NULL,26,NULL,2,75,103,1.224,3,10,-150,-50
2459,Commonware,NULL,NULL,4,NULL,NULL,11,15,0.262,3,8,-150,-50
5314,Thin Walled,NULL,NULL,34,32,30,37,133,0.634,2,11,-150,-50
1192,Thin Walled,NULL,NULL,1,NULL,NULL,1,2,0.016,4,5,-150,-50
8111,Black Gloss,NULL,NULL,2,NULL,NULL,4,6,0.033,3,7,-150,-50
1174,Black Gloss,NULL,NULL,4,1,1,12,18,NULL,NULL,NULL,-100,-50
1424,Black Gloss,NULL,NULL,3,NULL,NULL,7,10,0.03,1,3,-100,-50
5094,Commonware,NULL,NULL,8,1,3,26,38,0.47,2,7,-100,-50
5094,Creamware,NULL,NULL,3,1,3,8,15,0.538,3,11,-100,-50
5538,Black Gloss,NULL,NULL,9,NULL,4,13,26,0.61,3,10,-100,-50
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-50,-50
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-50,-50
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-50,-50
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-50,-50
1368,Impasto Chiaro Sabbioso,NULL,NULL,1,1,2,33,37,0.592,2,10,-500,-40
374,Black Gloss,one base with reserved red on the interior,NULL,5,1,0,10,16,0.134,1.5,7,-200,-40
5738,Black Gloss,NULL,NULL,5,NULL,1,13,19,0.086,2,5,-170,-40
1166,Commonware,NULL,NULL,3,NULL,NULL,4,7,NULL,NULL,NULL,-400,-30
2331,Commonware,NULL,NULL,4,NULL,3,18,25,NULL,NULL,NULL,-300,-30
7171,Commonware,NULL,NULL,2,NULL,NULL,2,4,0.097,2,11,-200,-30
1214,Commonware,NULL,NULL,8,NULL,2,20,30,NULL,NULL,NULL,-100,-30
3121,Commonware,NULL,NULL,13,NULL,6,79,98,NULL,1,11,-100,-30
4045,Commonware,NULL,NULL,1,NULL,2,4,7,0.2,5,7,-100,-30
5048,Commonware,NULL,NULL,97,17,20,247,381,5.419,2,10,-100,-30
5082,Commonware,NULL,NULL,3,1,NULL,11,15,0.204,2,5,-100,-30
390,Black Gloss,NULL,NULL,42,5,16,87,150,0.557,2,7,-70,-30
3,Lamp,NULL,NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,-500,-25
2015,Black Gloss,NULL,NULL,4,NULL,NULL,3,7,NULL,NULL,NULL,-300,-25
5567,Commonware,NULL,NULL,34,4,8,237,283,2.998,2,11,-250,-25
2524,Commonware,NULL,NULL,6,1,1,22,22,0.7,3,8,-250,-25
3,Commonware,NULL,NULL,2,NULL,NULL,19,21,NULL,NULL,NULL,-200,-25
111,Lamp,NULL,NULL,1,NULL,1,8,10,NULL,NULL,NULL,-200,-25
1384,Commonware,NULL,NULL,61,2,12,335,408,NULL,NULL,NULL,-200,-25
1384,Commonware,NULL,NULL,61,2,12,335,408,NULL,NULL,NULL,-200,-25
2075,Commonware,NULL,NULL,5,4,2,41,52,NULL,NULL,NULL,-200,-25
2075,Commonware,NULL,NULL,5,4,2,41,52,NULL,NULL,NULL,-200,-25
2177,Commonware,NULL,NULL,83,8,17,344,452,NULL,NULL,NULL,-200,-25
2331,Commonware,NULL,NULL,4,NULL,3,18,25,NULL,NULL,NULL,-200,-25
170,Black Gloss,NULL,NULL,5,NULL,NULL,7,11,NULL,NULL,NULL,-175,-25
1112,Italo Megarian,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,-150,-25
5738,Commonware,NULL,NULL,13,1,NULL,47,61,0.446,2,9,-150,-25
2057,Black Gloss,NULL,NULL,10,1,7,20,38,NULL,NULL,NULL,-110,-25
1384,Commonware,NULL,NULL,61,2,12,335,408,NULL,NULL,NULL,-100,-25
1384,Commonware,NULL,NULL,61,2,12,335,408,NULL,NULL,NULL,-100,-25
5598,Thin Walled,NULL,NULL,21,10,7,6,44,0.172,2,6,-75,-25
323,Commonware,NULL,NULL,4,1,NULL,28,33,0.314,1,9,-200,-15
5048,Terra Sigillata,NULL,NULL,33,NULL,35,92,160,1.09,2,10,-40,-15
5385,Terra Sigillata,NULL,NULL,1,NULL,NULL,NULL,1,0.003,2,2,-40,-15
7239,Terra Sigillata,NULL,NULL,4,NULL,5,12,21,0.152,2,8,-40,-15
5541,Terra Sigillata,NULL,NULL,7,NULL,3,7,17,0.103,2,11,-30,-15
5541,Terra Sigillata,NULL,NULL,7,NULL,3,7,17,0.103,2,11,-30,-15
5562,Terra Sigillata,NULL,NULL,1,NULL,NULL,1,2,0.024,5,6,-30,-15
5567,Terra Sigillata,NULL,NULL,1,NULL,NULL,3,4,0.036,3,8,-30,-15
5134,Amphora,NULL,NULL,1,NULL,NULL,5,6,0.284,3,9,-190,-10
5025,Amphora,NULL,NULL,12,11,6,150,179,22.281,2,10,-75,-10
5101,Terra Sigillata,NULL,NULL,4,NULL,2,6,12,0.25,3,11,-40,-10
5048,Terra Sigillata,NULL,NULL,33,NULL,35,92,160,1.09,2,10,-27,-10
405,Internal Red Slip Ware,NULL,NULL,1,NULL,NULL,NULL,1,NULL,NULL,NULL,-12,-8
5538,Internal Red Slip Ware,NULL,NULL,1,NULL,NULL,2,3,0.098,5,11,-12,-8
2271,Black Gloss,NULL,NULL,1,NULL,NULL,2,3,NULL,NULL,NULL,-300,-7
5555,Creamware,NULL,NULL,NULL,NULL,NULL,1,1,0.001,3,3,-700,-1
2057,Commonware,NULL,NULL,27,NULL,7,78,112,NULL,NULL,NULL,-400,-1
2335,Commonware,NULL,NULL,10,1,NULL,33,44,NULL,NULL,NULL,-400,-1
5053,Commonware,NULL,NULL,37,1,5,2,45,0.736,2,7,-400,-1
5053,Commonware,NULL,NULL,37,1,5,2,45,0.736,2,7,-400,-1
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-400,-1
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-399,-1
1364,Commonware,NULL,NULL,3,NULL,NULL,24,27,0.272,2,10,-300,-1
2094,Commonware,NULL,NULL,45,2,9,202,258,2.246,1,7,-300,-1
2246,Black Gloss,NULL,NULL,22,4,9,79,114,NULL,NULL,NULL,-300,-1
7076,Amphora,NULL,NULL,2,4,5,174,185,23.02,3,50,-300,-1
7086,Commonware,NULL,NULL,3,NULL,NULL,4,7,0.21,3,11,-290,-1
2014,Commonware,NULL,NULL,3,NULL,7,NULL,10,NULL,NULL,NULL,-200,-1
2266,Black Gloss,NULL,NULL,4,NULL,NULL,5,9,NULL,NULL,NULL,-200,-1
2331,Commonware,NULL,NULL,4,NULL,3,18,25,NULL,NULL,NULL,-200,-1
5134,Commonware,NULL,NULL,1,NULL,NULL,18,19,0.134,2,5,-200,-1
5541,Thin Walled,NULL,NULL,13,NULL,5,42,60,0.151,2,6,-200,-1
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-200,-1
1338,Commonware,NULL,NULL,17,NULL,3,107,127,5.011,1,10,-150,-1
2130,Commonware,NULL,NULL,65,5,11,295,376,NULL,NULL,NULL,-150,-1
2130,Commonware,NULL,NULL,65,5,11,295,376,NULL,NULL,NULL,-150,-1
2234,Commonware,NULL,NULL,9,NULL,NULL,32,41,NULL,NULL,NULL,-150,-1
2319,Commonware,NULL,NULL,4,NULL,1,13,18,NULL,NULL,NULL,-150,-1
2319,Commonware,NULL,NULL,4,NULL,1,13,18,NULL,NULL,NULL,-150,-1
5048,Commonware,NULL,NULL,97,17,20,247,381,5.419,2,10,-150,-1
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-150,-1
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-150,-1
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-150,-1
1385,Commonware,NULL,1,249,7,68,825,1150,NULL,NULL,NULL,-100,-1
5053,Amphora,NULL,NULL,1,NULL,NULL,1,2,0.1,NULL,7,-100,-1
5567,Commonware,NULL,NULL,34,4,8,237,283,2.998,2,11,-100,-1
5846,Commonware,NULL,NULL,3,1,2,77,83,5.69,3,10,-100,-1
5846,Creamware,NULL,NULL,6,3,3,35,47,1.515,2,11,-100,-1
1335,Italo Megarian,wave pattern along top,NULL,NULL,NULL,NULL,1,1,0,2,2,-75,-1
5068,Amphora,NULL,NULL,7,9,NULL,87,103,7.056,3,10,-50,-1
5630,Painted Creamware,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-50,-1
5314,Thin Walled,NULL,NULL,34,32,30,37,133,0.634,2,11,-50,-1
1129,Terra Sigillata,NULL,NULL,2,NULL,NULL,2,4,0.02,2,5,-30,-1
5301,Amphora,NULL,NULL,9,5,NULL,22,35,3,4,11,-30,-1
5093,Terra Sigillata,NULL,NULL,11,NULL,5,21,37,0.216,1,7,-27,-1
5314,Thin Walled,NULL,NULL,34,32,30,37,133,0.634,2,11,-25,-1
5314,Thin Walled,NULL,NULL,34,32,30,37,133,0.634,2,11,-25,-1
5048,Terra Sigillata,NULL,NULL,33,NULL,35,92,160,1.09,2,10,-20,-1
5101,Terra Sigillata,NULL,NULL,4,NULL,2,6,12,0.25,3,11,-15,-1
5101,Terra Sigillata,NULL,NULL,4,NULL,2,6,12,0.25,3,11,-15,-1
5110,Terra Sigillata,NULL,NULL,32,NULL,17,83,132,1.135,1,11,-15,-1
5019,Terra Sigillata,NULL,NULL,14,NULL,7,35,56,0.294,1,6,-15,-1
5696,Amphora,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1000,500
1437,Commonware,NULL,NULL,1,NULL,2,2,5,0.136,4,9,-900,900
1437,Creamware,NULL,NULL,NULL,NULL,NULL,1,1,0.008,NULL,3,-900,900
2273,Impasto,NULL,NULL,NULL,NULL,NULL,3,3,NULL,NULL,NULL,-900,500
3558,Large Storage Container,NULL,NULL,NULL,NULL,1,NULL,1,0.784,11,11,-900,500
5588,Large Storage Container,NULL,NULL,NULL,NULL,NULL,1,1,0.054,6,6,-900,500
5656,Creamware,NULL,NULL,NULL,NULL,NULL,1,1,0.001,3,3,-900,500
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-800,500
3758,Impasto,Several pieces heavily burned,NULL,8,2,1,142,153,2,2,11,-730,580
1196,Commonware,NULL,NULL,1,NULL,1,1,3,0.032,NULL,3,-700,900
1316,Commonware,NULL,NULL,NULL,NULL,NULL,2,2,0.12,2,4,-700,900
1318,Commonware,NULL,NULL,NULL,NULL,NULL,1,1,0.008,NULL,2,-700,900
1321,Commonware,NULL,NULL,NULL,NULL,NULL,5,5,0.068,2,7,-700,900
1430,Commonware,NULL,NULL,NULL,NULL,NULL,1,1,0.006,NULL,3,-700,900
1433,Commonware,NULL,NULL,2,NULL,NULL,2,4,0.036,2,4,-700,900
1446,Commonware,NULL,NULL,NULL,NULL,NULL,1,1,0.094,NULL,8,-700,900
1456,Commonware,NULL,NULL,1,NULL,1,2,4,0.156,4,7,-700,900
